Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	ccs	cluster index	componentindex	ion_mobility	ion_mobility_unit	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"867","main.cluster index_upperinput":"867"}	This Node is a Singleton	N/A	N/A	N/A	 	11.1982	11.1982	0	N/A	N/A	299282.00969999994	6	 	867	-1	 	 	 	6	362.2691	1	362.2691	299282.00969999994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"868","main.cluster index_upperinput":"868"}	This Node is a Singleton	N/A	N/A	N/A	 	5.2212	5.2212	0	N/A	N/A	2932907.395600002	59	 	868	-1	 	 	 	59	725.3069	2	363.1534	2932907.395600002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"869","main.cluster index_upperinput":"869"}	This Node is a Singleton	N/A	N/A	N/A	 	10.5535	10.5535	0	N/A	N/A	18287500.18789999	389	 	869	-1	 	 	 	389	363.2145	1	363.2145	18287500.18789999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"870","main.cluster index_upperinput":"870"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.9544	5.9544	0	N/A	N/A	49491509.96	179	 	870	114	 	 	 	179	363.2278	1	363.2278	49491509.96
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"871","main.cluster index_upperinput":"871"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=109&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.2123	5.2123	0	N/A	N/A	2776223.5768999998	62	 	871	109	 	 	 	62	363.2641	1	363.2641	2776223.5768999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"872","main.cluster index_upperinput":"872"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=109&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.4947	5.4947	0	N/A	N/A	6913748.948	96	 	872	109	 	 	 	96	363.2642	1	363.2642	6913748.948
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"873","main.cluster index_upperinput":"873"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.8511	10.8511	0	N/A	N/A	1799798.3587000002	79	 	873	35	 	 	 	79	363.2894	1	363.2894	1799798.3587000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"874","main.cluster index_upperinput":"874"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.3169	11.3169	0	N/A	N/A	119798973.65140007	729	 	874	35	 	 	 	729	363.2895	1	363.2895	119798973.65140007
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"875","main.cluster index_upperinput":"875"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.7330	11.7330	0	N/A	N/A	1389465.8441999997	62	 	875	35	 	 	 	62	363.2895	1	363.2895	1389465.8441999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"876","main.cluster index_upperinput":"876"}	This Node is a Singleton	N/A	N/A	N/A	 	6.5538	6.5538	0	N/A	N/A	298415.6516	22	 	876	-1	 	 	 	22	726.4986	2	363.7493	298415.6516
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"877","main.cluster index_upperinput":"877"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	2.2750	2.2750	0	N/A	N/A	39565229.07700001	53	 	877	3	 	 	 	53	364.1028	1	364.1028	39565229.07700001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"878","main.cluster index_upperinput":"878"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.3110	6.3110	0	N/A	N/A	44622187.95669998	196	 	878	7	 	 	 	196	364.2119	1	364.2119	44622187.95669998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"879","main.cluster index_upperinput":"879"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=298&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.8631	4.8631	0	N/A	N/A	2756767.0096	22	 	879	298	 	 	 	22	364.2231	1	364.2231	2756767.0096
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"880","main.cluster index_upperinput":"880"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=118&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.6959	6.6959	0	N/A	N/A	12947190.2906	97	 	880	118	 	 	 	97	364.2305	1	364.2305	12947190.2906
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"881","main.cluster index_upperinput":"881"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.4347	8.4347	0	N/A	N/A	152166549.12319994	190	 	881	23	 	 	 	190	364.2635	1	364.2635	152166549.12319994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"882","main.cluster index_upperinput":"882"}	This Node is a Singleton	N/A	N/A	N/A	 	8.8913	8.8913	0	N/A	N/A	2705079.3803	71	 	882	-1	 	 	 	71	364.2847	1	364.2847	2705079.3803
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"883","main.cluster index_upperinput":"883"}	This Node is a Singleton	N/A	N/A	N/A	 	11.4578	11.4578	0	N/A	N/A	1195573.0176	33	 	883	-1	 	 	 	33	364.3424	1	364.3424	1195573.0176
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"884","main.cluster index_upperinput":"884"}	This Node is a Singleton	N/A	N/A	N/A	 	7.8377	7.8377	0	N/A	N/A	1179100.9477999997	36	 	884	-1	 	 	 	36	728.5068	2	364.7534	1179100.9477999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"885","main.cluster index_upperinput":"885"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=114&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.4668	6.4668	0	N/A	N/A	11012344.5003	123	 	885	114	 	 	 	123	365.2434	1	365.2434	11012344.5003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"886","main.cluster index_upperinput":"886"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.2653	10.2653	0	N/A	N/A	437483084.0662998	607	 	886	35	 	 	 	607	365.2687	1	365.2687	437483084.0662998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"887","main.cluster index_upperinput":"887"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1195	9.1195	0	N/A	N/A	35244353.43799999	376	 	887	35	 	 	 	376	365.2688	1	365.2688	35244353.43799999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"888","main.cluster index_upperinput":"888"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.4054	7.4054	0	N/A	N/A	4193887.5390999997	102	 	888	7	 	 	 	102	366.2097	1	366.2097	4193887.5390999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"889","main.cluster index_upperinput":"889"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=182&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.2394	7.2394	0	N/A	N/A	5987499.5956999995	92	 	889	182	 	 	 	92	366.2097	1	366.2097	5987499.5956999995
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"890","main.cluster index_upperinput":"890"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=157&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.4963	10.4963	0	N/A	N/A	5471995.399999999	3	 	890	157	 	 	 	3	366.2194	1	366.2194	5471995.399999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"891","main.cluster index_upperinput":"891"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.8205	6.8205	0	N/A	N/A	6204002.750099999	114	 	891	7	 	 	 	114	366.2275	1	366.2275	6204002.750099999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"892","main.cluster index_upperinput":"892"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.7068	7.7068	0	N/A	N/A	3476050.2132999985	36	 	892	7	 	 	 	36	366.2427	1	366.2427	3476050.2132999985
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"893","main.cluster index_upperinput":"893"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.4108	7.4108	0	N/A	N/A	12666985.42239999	94	 	893	7	 	 	 	94	367.1355	1	367.1355	12666985.42239999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"894","main.cluster index_upperinput":"894"}	This Node is a Singleton	 	1-beta-D-Glucopyranosyl-L-tryptophan	0.711619	 	2.4032	2.4032	0	 	CCMSLIB00005467655	12538932.843299992	314	 	894	-1	 	 	 	314	367.1501	1	367.1501	12538932.843299992
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"895","main.cluster index_upperinput":"895"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1690	11.1690	0	N/A	N/A	2166188.5871000006	91	 	895	3	 	 	 	91	367.2845	1	367.2845	2166188.5871000006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"896","main.cluster index_upperinput":"896"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.2167	7.2167	0	N/A	N/A	45163195.437699996	128	 	896	7	 	 	 	128	368.1890	1	368.1890	45163195.437699996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"897","main.cluster index_upperinput":"897"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.9714	10.9714	0	N/A	N/A	138108758.42249998	547	 	897	7	 	 	 	547	368.4252	1	368.4252	138108758.42249998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"898","main.cluster index_upperinput":"898"}	This Node is a Singleton	N/A	N/A	N/A	 	11.4669	11.4669	0	N/A	N/A	1035713.1293	36	 	898	-1	 	 	 	36	369.2977	1	369.2977	1035713.1293
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"899","main.cluster index_upperinput":"899"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1	Spectral Match to Cholesterol from NIST14	0.907576	 	12.6666	12.6666	0	C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C	CCMSLIB00003136045	41195648.20139999	212	 	899	1	 	 	 	212	369.3517	1	369.3517	41195648.20139999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"900","main.cluster index_upperinput":"900"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=229&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.9989	9.9989	0	N/A	N/A	14914553.917800006	231	 	900	229	 	 	 	231	369.3841	1	369.3841	14914553.917800006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"901","main.cluster index_upperinput":"901"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.7051	5.7051	0	N/A	N/A	25447939.36650001	178	 	901	45	 	 	 	178	370.2012	1	370.2012	25447939.36650001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"902","main.cluster index_upperinput":"902"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.2791	8.2791	0	N/A	N/A	14449925.49590001	375	 	902	19	 	 	 	375	370.2953	1	370.2953	14449925.49590001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"903","main.cluster index_upperinput":"903"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=131&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.4694	9.4694	0	N/A	N/A	697593.3640000001	4	 	903	131	 	 	 	4	370.3679	1	370.3679	697593.3640000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"904","main.cluster index_upperinput":"904"}	This Node is a Singleton	N/A	N/A	N/A	 	8.2922	8.2922	0	N/A	N/A	468564.132	4	 	904	-1	 	 	 	4	740.6083	2	370.8042	468564.132
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"905","main.cluster index_upperinput":"905"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.5878	8.5878	0	N/A	N/A	571026.7039999999	5	 	905	46	 	 	 	5	371.1312	1	371.1312	571026.7039999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"906","main.cluster index_upperinput":"906"}	This Node is a Singleton	N/A	N/A	N/A	 	8.9722	8.9722	0	N/A	N/A	274847.04500000004	3	 	906	-1	 	 	 	3	371.2482	1	371.2482	274847.04500000004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"907","main.cluster index_upperinput":"907"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	1S/C21H42N2O3/c1-4-5-6-7-8-9-10-11-12-13-14-16-20(24)22-17-15-18-23(2,3)19-21(25)26/h4-19H2,1-3H3,(H-,22,24,25,26)/p+1	Massbank: Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium	0.986872	 	8.8813	8.8813	0	CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)=O	CCMSLIB00005726170	5716431.853200004	276	 	907	49	 	 	 	276	371.3270	1	371.3270	5716431.853200004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"908","main.cluster index_upperinput":"908"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.3262	6.3262	0	N/A	N/A	2694040.4855	55	 	908	7	 	 	 	55	372.1840	1	372.1840	2694040.4855
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"909","main.cluster index_upperinput":"909"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.1720	6.1720	0	N/A	N/A	2103034.7961999997	60	 	909	45	 	 	 	60	372.2171	1	372.2171	2103034.7961999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"910","main.cluster index_upperinput":"910"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.1087	5.1087	0	N/A	N/A	4706626.579099999	91	 	910	7	 	 	 	91	372.2282	1	372.2282	4706626.579099999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"911","main.cluster index_upperinput":"911"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.5109	3.5109	0	N/A	N/A	761723.6776999999	27	 	911	72	 	 	 	27	372.2592	1	372.2592	761723.6776999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"912","main.cluster index_upperinput":"912"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1429	9.1429	0	N/A	N/A	240530475.36250004	519	 	912	58	 	 	 	519	372.2746	1	372.2746	240530475.36250004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"913","main.cluster index_upperinput":"913"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1	Massbank:RP025402 Tetradecanoyl-L-Carnitine|L-Myristoylcarnitine|(3R)-3-tetradecanoyloxy-4-(trimethylazaniumyl)butanoate	0.937392	 	8.7742	8.7742	0	CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	CCMSLIB00005738576	127019763.3402001	636	 	913	19	 	 	 	636	372.3109	1	372.3109	127019763.3402001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"914","main.cluster index_upperinput":"914"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.4255	10.4255	0	N/A	N/A	730709.9656999998	39	 	914	3	 	 	 	39	372.3474	1	372.3474	730709.9656999998
